branch	name	FractionOverlaps	event	final_name
internal_2	SMG8	1.0	gain	SMG8 +
internal_2	YPEL2	1.0	gain	YPEL2 +
internal_2	RPS6KB1	1.0	gain	RPS6KB1 +
internal_2	USP32	1.0	gain	USP32 +
internal_2	APPBP2	1.0	gain	APPBP2 +
internal_2	PPM1D	1.0	gain	PPM1D +
internal_2	PSMC5	1.0	gain	PSMC5 +
internal_2	SMARCD2	1.0	gain	SMARCD2 +
internal_2	GH2	1.0	gain	GH2 +
internal_2	DDX5	1.0	gain	DDX5 +
internal_2	SMURF2	1.0	gain	SMURF2 +
internal_2	GNA13	1.0	gain	GNA13 +
internal_2	WIPI1	1.0	gain	WIPI1 +
internal_2	PRKAR1A	1.0	gain	PRKAR1A +
internal_2	ABCA10	1.0	gain	ABCA10 +
internal_2	ABCA5	1.0	gain	ABCA5 +
internal_2	SOX9	1.0	gain	SOX9 +
internal_2	CD300A	1.0	gain	CD300A +
internal_2	PGS1	1.0	gain	PGS1 +
internal_2	LGALS3BP	1.0	gain	LGALS3BP +
internal_2	ADNP	1.0	gain	ADNP +
internal_2	ATP9A	1.0	gain	ATP9A +
internal_2	DOK5	1.0	gain	DOK5 +
internal_2	CBLN4	1.0	gain	CBLN4 +
internal_2	RTFDC1	1.0	gain	RTFDC1 +
internal_2	SPO11	1.0	gain	SPO11 +
internal_2	CTCFL	1.0	gain	CTCFL +
internal_2	GNAS	1.0	gain	GNAS +
internal_2	SYCP2	1.0	gain	SYCP2 +
internal_2	PPP1R3D	1.0	gain	PPP1R3D +
internal_2	CDH4	1.0	gain	CDH4 +
internal_2	TAF4	1.0	gain	TAF4 +
internal_2	PSMA7	1.0	gain	PSMA7 +
internal_2	JUN	1.0	loss	JUN -
internal_2	NFIA	1.0	loss	NFIA -
internal_2	CACHD1	1.0	loss	CACHD1 -
internal_2	JAK1	1.0	loss	JAK1 -
internal_2	SRSF11	1.0	loss	SRSF11 -
internal_2	CTH	1.0	loss	CTH -
internal_2	TNNI3K	1.0	loss	TNNI3K -
internal_2	NEXN	1.0	loss	NEXN -
internal_2	FUBP1	1.0	loss	FUBP1 -
internal_2	LPAR3	1.0	loss	LPAR3 -
internal_2	BCL10	1.0	loss	BCL10 -
internal_2	PKN2	1.0	loss	PKN2 -
internal_2	GBP5	1.0	loss	GBP5 -
internal_2	ZNF326	1.0	loss	ZNF326 -
internal_2	CDC7	1.0	loss	CDC7 -
internal_2	RPL5	1.0	loss	RPL5 -
internal_2	CCDC18	1.0	loss	CCDC18 -
internal_2	FNBP1L	1.0	loss	FNBP1L -
internal_2	ARHGAP29	1.0	loss	ARHGAP29 -
internal_2	DPYD	1.0	loss	DPYD -
internal_2	GPR88	1.0	loss	GPR88 -
internal_2	OLFM3	1.0	loss	OLFM3 -
internal_2	COL11A1	1.0	loss	COL11A1 -
internal_2	AMY2A	1.0	loss	AMY2A -
internal_2	NTNG1	1.0	loss	NTNG1 -
internal_2	PRPF38B	1.0	loss	PRPF38B -
internal_2	GPSM2	1.0	loss	GPSM2 -
internal_2	WDR47	1.0	loss	WDR47 -
internal_2	SYPL2	1.0	loss	SYPL2 -
internal_2	RBM15	1.0	loss	RBM15 -
internal_2	KCNA10	1.0	loss	KCNA10 -
internal_2	KCND3	1.0	loss	KCND3 -
internal_2	AMPD1	1.0	loss	AMPD1 -
internal_2	NRAS	1.0	loss	NRAS -
internal_2	CSDE1	1.0	loss	CSDE1 -
internal_2	CD58	1.0	loss	CD58 -
internal_2	LIN9	1.0	loss	LIN9 -
internal_2	ZNF678	1.0	loss	ZNF678 -
internal_2	TRIM67	1.0	loss	TRIM67 -
internal_2	IRF2BP2	1.0	loss	IRF2BP2 -
internal_2	ARID4B	1.0	loss	ARID4B -
internal_2	GNG4	1.0	loss	GNG4 -
internal_2	GPR137B	1.0	loss	GPR137B -
internal_2	RYR2	1.0	loss	RYR2 -
internal_2	RGS7	1.0	loss	RGS7 -
internal_2	ZBTB18	1.0	loss	ZBTB18 -
internal_2	SCCPDH	1.0	loss	SCCPDH -
internal_2	OR2T35	1.0	loss	OR2T35 -
internal_2	ATP6V0A4	1.0	loss	ATP6V0A4 -
internal_2	UBN2	1.0	loss	UBN2 -
internal_2	LUC7L2	1.0	loss	LUC7L2 -
internal_2	MKRN1	1.0	loss	MKRN1 -
internal_2	BRAF	1.0	loss	BRAF -
internal_2	TRPV5	1.0	loss	TRPV5 -
internal_2	OR9A2	1.0	loss	OR9A2 -
internal_2	CLCN1	1.0	loss	CLCN1 -
internal_2	TPK1	1.0	loss	TPK1 -
internal_2	CUL1	1.0	loss	CUL1 -
internal_2	EZH2	1.0	loss	EZH2 -
internal_2	CHPF2	1.0	loss	CHPF2 -
internal_2	KMT2C	1.0	loss	KMT2C -
internal_2	CNPY1	1.0	loss	CNPY1 -
internal_2	SNTG1	1.0	loss	SNTG1 -
internal_2	PCMTD1	1.0	loss	PCMTD1 -
internal_2	CTSK	1.0	gain	CTSK +
internal_2	SETDB1	1.0	gain	SETDB1 +
internal_2	MLLT11	1.0	gain	MLLT11 +
internal_2	ZNF687	1.0	gain	ZNF687 +
internal_2	POGZ	1.0	gain	POGZ +
internal_2	RPTN	1.0	gain	RPTN +
internal_2	LCE5A	1.0	gain	LCE5A +
internal_2	LCE2D	1.0	gain	LCE2D +
internal_2	C1orf68	1.0	gain	C1orf68 +
internal_2	LELP1	1.0	gain	LELP1 +
internal_2	S100A8	1.0	gain	S100A8 +
internal_2	RAB13	1.0	gain	RAB13 +
internal_2	CHRNB2	1.0	gain	CHRNB2 +
internal_2	PYGO2	1.0	gain	PYGO2 +
internal_2	EFNA4	1.0	gain	EFNA4 +
internal_2	MTX1	1.0	gain	MTX1 +
internal_2	ASH1L	1.0	gain	ASH1L +
internal_2	RIT1	1.0	gain	RIT1 +
internal_2	KIAA0907	1.0	gain	KIAA0907 +
internal_2	MRPL24	1.0	gain	MRPL24 +
internal_2	HECW2	1.0	gain	HECW2 +
internal_2	ANKRD44	1.0	gain	ANKRD44 +
internal_2	SF3B1	1.0	gain	SF3B1 +
internal_2	PLN	1.0	gain	PLN +
internal_2	FAM184A	1.0	gain	FAM184A +
internal_2	GJA1	1.0	gain	GJA1 +
internal_2	TRDN	1.0	gain	TRDN +
internal_2	RNF217	1.0	gain	RNF217 +
internal_2	PTPRK	1.0	gain	PTPRK +
internal_2	LAMA2	1.0	gain	LAMA2 +
internal_2	MED23	1.0	gain	MED23 +
internal_2	STX7	1.0	gain	STX7 +
internal_2	EYA4	1.0	gain	EYA4 +
internal_2	ALDH8A1	1.0	gain	ALDH8A1 +
internal_2	HBS1L	1.0	gain	HBS1L +
internal_2	MYB	1.0	gain	MYB +
internal_2	PDE7B	1.0	gain	PDE7B +
internal_2	BCLAF1	1.0	gain	BCLAF1 +
internal_2	IFNGR1	1.0	gain	IFNGR1 +
internal_2	HECA	1.0	gain	HECA +
internal_2	SHPRH	1.0	gain	SHPRH +
internal_2	GRM1	1.0	gain	GRM1 +
internal_2	STXBP5	1.0	gain	STXBP5 +
internal_2	ASAP1	1.0	gain	ASAP1 +
internal_2	PHF20L1	1.0	gain	PHF20L1 +
internal_2	MARCH8	1.0	gain	MARCH8 +
internal_2	ZNF488	1.0	gain	ZNF488 +
internal_2	MAPK8	1.0	gain	MAPK8 +
internal_2	TFAM	1.0	gain	TFAM +
internal_2	ARID5B	1.0	gain	ARID5B +
internal_2	JMJD1C	1.0	gain	JMJD1C +
internal_2	HERC4	1.0	gain	HERC4 +
internal_2	RUFY2	1.0	gain	RUFY2 +
internal_2	CCAR1	1.0	gain	CCAR1 +
internal_2	ANXA7	1.0	gain	ANXA7 +
internal_2	SYNPO2L	1.0	gain	SYNPO2L +
internal_2	FUT11	1.0	gain	FUT11 +
internal_2	ZSWIM8	1.0	gain	ZSWIM8 +
internal_2	KAT6B	1.0	gain	KAT6B +
internal_2	chr4p	0.99837394	loss	4p -
internal_2	KLHL17	1.0	loss	KLHL17 -
internal_2	TNFRSF18	1.0	loss	TNFRSF18 -
internal_2	MXRA8	1.0	loss	MXRA8 -
internal_2	PLCH2	1.0	loss	PLCH2 -
internal_2	RPL22	1.0	loss	RPL22 -
internal_2	DNAJC11	1.0	loss	DNAJC11 -
internal_2	ERRFI1	1.0	loss	ERRFI1 -
internal_2	RERE	1.0	loss	RERE -
internal_2	KIF1B	1.0	loss	KIF1B -
internal_2	CASZ1	1.0	loss	CASZ1 -
internal_2	MTOR	1.0	loss	MTOR -
internal_2	AADACL3	1.0	loss	AADACL3 -
internal_2	PRAMEF11	1.0	loss	PRAMEF11 -
internal_2	ZNF732	1.0	loss	ZNF732 -
internal_2	SLBP	1.0	loss	SLBP -
internal_2	FGFR3	1.0	loss	FGFR3 -
internal_2	RGS12	1.0	loss	RGS12 -
internal_2	MSX1	1.0	loss	MSX1 -
internal_2	STK32B	1.0	loss	STK32B -
internal_2	HTRA3	1.0	loss	HTRA3 -
internal_2	CPEB2	1.0	loss	CPEB2 -
internal_2	FGFBP1	1.0	loss	FGFBP1 -
internal_2	KCNIP4	1.0	loss	KCNIP4 -
internal_2	DHX15	1.0	loss	DHX15 -
internal_2	ANAPC4	1.0	loss	ANAPC4 -
internal_2	TBC1D19	1.0	loss	TBC1D19 -
internal_2	PCDH7	1.0	loss	PCDH7 -
internal_2	ARAP2	1.0	loss	ARAP2 -
internal_2	KLHL5	1.0	loss	KLHL5 -
internal_2	RBM47	1.0	loss	RBM47 -
internal_2	LIMCH1	1.0	loss	LIMCH1 -
internal_2	SLC30A9	1.0	loss	SLC30A9 -
internal_2	GRXCR1	1.0	loss	GRXCR1 -
internal_2	GABRG1	1.0	loss	GABRG1 -
internal_2	GABRA2	1.0	loss	GABRA2 -
internal_2	GABRA4	1.0	loss	GABRA4 -
internal_2	GABRB1	1.0	loss	GABRB1 -
internal_2	OCIAD2	1.0	loss	OCIAD2 -
internal_2	FIP1L1	1.0	loss	FIP1L1 -
internal_2	PDGFRA	1.0	loss	PDGFRA -
internal_2	KIT	1.0	loss	KIT -
internal_2	TMEM165	1.0	loss	TMEM165 -
internal_2	EXOC1	1.0	loss	EXOC1 -
internal_2	CEP135	1.0	loss	CEP135 -
internal_2	SRP72	1.0	loss	SRP72 -
internal_2	POLR2B	1.0	loss	POLR2B -
internal_2	EPHA5	1.0	loss	EPHA5 -
internal_2	YTHDC1	1.0	loss	YTHDC1 -
internal_2	UGT2A2	1.0	loss	UGT2A2 -
internal_2	SLC4A4	1.0	loss	SLC4A4 -
internal_2	ALB	1.0	loss	ALB -
internal_2	CXCL5	1.0	loss	CXCL5 -
internal_2	G3BP2	1.0	loss	G3BP2 -
internal_2	PAQR3	1.0	loss	PAQR3 -
internal_2	GK2	1.0	loss	GK2 -
internal_2	HNRNPD	1.0	loss	HNRNPD -
internal_2	COPS4	1.0	loss	COPS4 -
internal_2	FAM175A	1.0	loss	FAM175A -
internal_2	NKX6-1	1.0	loss	NKX6-1 -
internal_2	KLHL8	1.0	loss	KLHL8 -
internal_2	DSPP	1.0	loss	DSPP -
internal_2	PKD2	1.0	loss	PKD2 -
internal_2	GRID2	1.0	loss	GRID2 -
internal_2	PDHA2	1.0	loss	PDHA2 -
internal_2	TET2	1.0	loss	TET2 -
internal_2	GRIA2	1.0	loss	GRIA2 -
internal_2	TKTL2	1.0	loss	TKTL2 -
internal_2	TLL1	1.0	loss	TLL1 -
internal_2	GALNT7	1.0	loss	GALNT7 -
internal_2	SAP30	1.0	loss	SAP30 -
internal_2	GLRA3	1.0	loss	GLRA3 -
internal_2	GPM6A	1.0	loss	GPM6A -
internal_2	WDR17	1.0	loss	WDR17 -
internal_2	ASB5	1.0	loss	ASB5 -
internal_2	WWC2	1.0	loss	WWC2 -
internal_2	IRF2	1.0	loss	IRF2 -
internal_2	FAT1	1.0	loss	FAT1 -
internal_2	TNPO1	1.0	loss	TNPO1 -
internal_2	PAPD4	1.0	loss	PAPD4 -
internal_2	MSH3	1.0	loss	MSH3 -
internal_2	RASGRF2	1.0	loss	RASGRF2 -
internal_2	RASA1	1.0	loss	RASA1 -
internal_2	MEF2C	1.0	loss	MEF2C -
internal_2	ARRDC3	1.0	loss	ARRDC3 -
internal_2	CAST	1.0	loss	CAST -
internal_2	FBXL17	1.0	loss	FBXL17 -
internal_2	EPB41L4A	1.0	loss	EPB41L4A -
internal_2	APC	1.0	loss	APC -
internal_2	SRP19	1.0	loss	SRP19 -
internal_2	KCNN2	1.0	loss	KCNN2 -
internal_2	ZNF608	1.0	loss	ZNF608 -
internal_2	FOXQ1	1.0	loss	FOXQ1 -
internal_2	NEDD9	1.0	loss	NEDD9 -
internal_2	DOPEY1	1.0	loss	DOPEY1 -
internal_2	PRSS35	1.0	loss	PRSS35 -
internal_2	SNAP91	1.0	loss	SNAP91 -
internal_2	TBX18	1.0	loss	TBX18 -
internal_2	HTR1E	1.0	loss	HTR1E -
internal_2	ZNF292	1.0	loss	ZNF292 -
internal_2	GABRR2	1.0	loss	GABRR2 -
internal_2	EPHA7	1.0	loss	EPHA7 -
internal_2	MANEA	1.0	loss	MANEA -
internal_2	PNISR	1.0	loss	PNISR -
internal_2	ASCC3	1.0	loss	ASCC3 -
internal_2	LIN28B	1.0	loss	LIN28B -
internal_2	ATG5	1.0	loss	ATG5 -
internal_2	RTN4IP1	1.0	loss	RTN4IP1 -
internal_2	C6orf203	1.0	loss	C6orf203 -
internal_2	SEC63	1.0	loss	SEC63 -
internal_2	MICAL1	1.0	loss	MICAL1 -
internal_2	ZBTB24	1.0	loss	ZBTB24 -
internal_2	DDO	1.0	loss	DDO -
internal_2	GTF3C6	1.0	loss	GTF3C6 -
internal_2	SLC16A10	1.0	loss	SLC16A10 -
internal_2	HDAC2	1.0	loss	HDAC2 -
internal_2	HS3ST5	1.0	loss	HS3ST5 -
internal_2	NUDT1	1.0	loss	NUDT1 -
internal_2	SDK1	1.0	loss	SDK1 -
internal_2	FOXK1	1.0	loss	FOXK1 -
internal_2	TNRC18	1.0	loss	TNRC18 -
internal_2	RAC1	1.0	loss	RAC1 -
internal_2	ZNF12	1.0	loss	ZNF12 -
internal_2	ATAD2	1.0	loss	ATAD2 -
internal_2	DIP2C	1.0	loss	DIP2C -
internal_2	LARP4B	1.0	loss	LARP4B -
internal_2	AKR1C2	1.0	loss	AKR1C2 -
internal_2	KRTAP5-5	1.0	loss	KRTAP5-5 -
internal_2	NUP98	1.0	loss	NUP98 -
internal_2	PGAP2	1.0	loss	PGAP2 -
internal_2	OR52W1	1.0	loss	OR52W1 -
internal_2	FAM160A2	1.0	loss	FAM160A2 -
internal_2	DCHS1	1.0	loss	DCHS1 -
internal_2	RIC3	1.0	loss	RIC3 -
internal_2	CTNND1	1.0	loss	CTNND1 -
internal_2	UBL3	1.0	loss	UBL3 -
internal_2	MEDAG	1.0	loss	MEDAG -
internal_2	TEX26	1.0	loss	TEX26 -
internal_2	BRCA2	1.0	loss	BRCA2 -
internal_2	PDS5B	1.0	loss	PDS5B -
internal_2	DCLK1	1.0	loss	DCLK1 -
internal_2	POSTN	1.0	loss	POSTN -
internal_2	TRPC4	1.0	loss	TRPC4 -
internal_2	MRPS31	1.0	loss	MRPS31 -
internal_2	ELF1	1.0	loss	ELF1 -
internal_2	WBP4	1.0	loss	WBP4 -
internal_2	KBTBD7	1.0	loss	KBTBD7 -
internal_2	ENOX1	1.0	loss	ENOX1 -
internal_2	NUFIP1	1.0	loss	NUFIP1 -
internal_2	ZC3H13	1.0	loss	ZC3H13 -
internal_2	LCP1	1.0	loss	LCP1 -
internal_2	LRCH1	1.0	loss	LRCH1 -
internal_2	NUDT15	1.0	loss	NUDT15 -
internal_2	RB1	1.0	loss	RB1 -
internal_2	SETDB2	1.0	loss	SETDB2 -
internal_2	EBPL	1.0	loss	EBPL -
internal_2	RNASEH2B	1.0	loss	RNASEH2B -
internal_2	DACH1	1.0	loss	DACH1 -
internal_2	CAMTA2	1.0	loss	CAMTA2 -
internal_2	USP6	1.0	loss	USP6 -
internal_2	ACADVL	1.0	loss	ACADVL -
internal_2	CTDNEP1	1.0	loss	CTDNEP1 -
internal_2	YBX2	1.0	loss	YBX2 -
internal_2	GPS2	1.0	loss	GPS2 -
internal_2	KCTD11	1.0	loss	KCTD11 -
internal_2	POLR2A	1.0	loss	POLR2A -
internal_2	TNFSF12	1.0	loss	TNFSF12 -
internal_2	SENP3	1.0	loss	SENP3 -
internal_2	TP53	1.0	loss	TP53 -
internal_2	CHD3	1.0	loss	CHD3 -
internal_2	PER1	1.0	loss	PER1 -
internal_2	ODF4	1.0	loss	ODF4 -
internal_2	MYH10	1.0	loss	MYH10 -
internal_2	PIK3R5	1.0	loss	PIK3R5 -
internal_2	MYH2	1.0	loss	MYH2 -
internal_2	MAP2K4	1.0	loss	MAP2K4 -
internal_2	NCOR1	1.0	loss	NCOR1 -
internal_2	CCDC144NL	1.0	loss	CCDC144NL -
internal_2	TMEM11	1.0	loss	TMEM11 -
internal_2	TRAPPC8	1.0	loss	TRAPPC8 -
internal_2	KLHL14	1.0	loss	KLHL14 -
internal_2	EPG5	1.0	loss	EPG5 -
internal_2	SMAD2	1.0	loss	SMAD2 -
internal_2	ZBTB7C	1.0	loss	ZBTB7C -
internal_2	SMAD7	1.0	loss	SMAD7 -
internal_2	MBD1	1.0	loss	MBD1 -
internal_2	SMAD4	1.0	loss	SMAD4 -
internal_2	DCC	1.0	loss	DCC -
internal_2	TCF4	1.0	loss	TCF4 -
internal_2	TXNL1	1.0	loss	TXNL1 -
internal_2	WDR7	1.0	loss	WDR7 -
internal_2	MALT1	1.0	loss	MALT1 -
internal_2	CPLX4	1.0	loss	CPLX4 -
internal_2	CCBE1	1.0	loss	CCBE1 -
internal_2	BCL2	1.0	loss	BCL2 -
internal_2	CDH7	1.0	loss	CDH7 -
internal_2	DOK6	1.0	loss	DOK6 -
internal_2	CD226	1.0	loss	CD226 -
internal_2	NETO1	1.0	loss	NETO1 -
internal_2	ZNF180	1.0	loss	ZNF180 -
internal_2	EXOC3L2	1.0	loss	EXOC3L2 -
internal_2	DMWD	1.0	loss	DMWD -
internal_2	IRF2BP1	1.0	loss	IRF2BP1 -
internal_2	ARHGAP35	1.0	loss	ARHGAP35 -
internal_2	GLTSCR1	0.9269998527586715	loss	GLTSCR1 -
LiverMet3_A34A-0022_CRUK_PC_0022_M1	ZBTB20	1.0	gain	ZBTB20 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	POGLUT1	1.0	gain	POGLUT1 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	GSK3B	1.0	gain	GSK3B +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	GTF2E1	1.0	gain	GTF2E1 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	STXBP5L	1.0	gain	STXBP5L +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	KPNA1	1.0	gain	KPNA1 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	DIRC2	1.0	gain	DIRC2 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	SEC22A	1.0	gain	SEC22A +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	KALRN	1.0	gain	KALRN +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	GATA2	1.0	gain	GATA2 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	C3orf27	1.0	gain	C3orf27 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	ISY1	1.0	gain	ISY1 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	EPHB1	1.0	gain	EPHB1 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	STAG1	1.0	gain	STAG1 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	PIK3CB	1.0	gain	PIK3CB +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	RASA2	1.0	gain	RASA2 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	TFDP2	1.0	gain	TFDP2 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	ATR	1.0	gain	ATR +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	SLC9A9	1.0	gain	SLC9A9 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	CPB1	1.0	gain	CPB1 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	HPS3	1.0	gain	HPS3 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	TSC22D2	1.0	gain	TSC22D2 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	SIAH2	1.0	gain	SIAH2 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	SUCNR1	1.0	gain	SUCNR1 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	MBNL1	1.0	gain	MBNL1 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	DHX36	1.0	gain	DHX36 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	MME	1.0	gain	MME +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	RSRC1	1.0	gain	RSRC1 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	MLF1	1.0	gain	MLF1 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	SCHIP1	1.0	gain	SCHIP1 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	SMC4	1.0	gain	SMC4 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	TRIM59	1.0	gain	TRIM59 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	KPNA4	1.0	gain	KPNA4 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	B3GALNT1	1.0	gain	B3GALNT1 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	NMD3	1.0	gain	NMD3 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	ZNF608	1.0	gain	ZNF608 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	SLC12A2	1.0	gain	SLC12A2 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	FBN2	1.0	gain	FBN2 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	ADAMTS19	1.0	gain	ADAMTS19 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	RAPGEF6	1.0	gain	RAPGEF6 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	AFF4	1.0	gain	AFF4 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	TCF7	1.0	gain	TCF7 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	CDKL3	1.0	gain	CDKL3 +
LiverMet3_A34A-0022_CRUK_PC_0022_M1	MYOT	1.0	gain	MYOT +
