branch	name	FractionOverlaps	event	final_name
internal_1	ZMPSTE24	1.0	gain	ZMPSTE24 +
internal_1	COL9A2	1.0	gain	COL9A2 +
internal_1	EXO5	1.0	gain	EXO5 +
internal_1	RIMS3	1.0	gain	RIMS3 +
internal_1	CCDC30	1.0	gain	CCDC30 +
internal_1	PTPRF	1.0	gain	PTPRF +
internal_1	RNF220	1.0	gain	RNF220 +
internal_1	PRDX1	1.0	gain	PRDX1 +
internal_1	MAST2	1.0	gain	MAST2 +
internal_1	PIK3R3	1.0	gain	PIK3R3 +
internal_1	STIL	1.0	gain	STIL +
internal_1	CMPK1	1.0	gain	CMPK1 +
internal_1	FOXE3	1.0	gain	FOXE3 +
internal_1	SPATA6	1.0	gain	SPATA6 +
internal_1	BEND5	1.0	gain	BEND5 +
internal_1	CDKN2C	1.0	gain	CDKN2C +
internal_1	ZFYVE9	1.0	gain	ZFYVE9 +
internal_1	JUN	1.0	gain	JUN +
internal_1	NFIA	1.0	gain	NFIA +
internal_1	CACHD1	1.0	gain	CACHD1 +
internal_1	JAK1	1.0	gain	JAK1 +
internal_1	SRSF11	1.0	gain	SRSF11 +
internal_1	CTH	1.0	gain	CTH +
internal_1	TNNI3K	1.0	gain	TNNI3K +
internal_1	NEXN	1.0	gain	NEXN +
internal_1	FUBP1	1.0	gain	FUBP1 +
internal_1	LPAR3	1.0	gain	LPAR3 +
internal_1	BCL10	1.0	gain	BCL10 +
internal_1	PKN2	1.0	gain	PKN2 +
internal_1	GBP5	1.0	gain	GBP5 +
internal_1	ZNF326	1.0	gain	ZNF326 +
internal_1	CDC7	1.0	gain	CDC7 +
internal_1	RPL5	1.0	gain	RPL5 +
internal_1	CCDC18	1.0	gain	CCDC18 +
internal_1	FNBP1L	1.0	gain	FNBP1L +
internal_1	ARHGAP29	1.0	gain	ARHGAP29 +
internal_1	DPYD	1.0	gain	DPYD +
internal_1	GPR88	1.0	gain	GPR88 +
internal_1	OLFM3	1.0	gain	OLFM3 +
internal_1	COL11A1	1.0	gain	COL11A1 +
internal_1	AMY2A	1.0	gain	AMY2A +
internal_1	NTNG1	1.0	gain	NTNG1 +
internal_1	PRPF38B	1.0	gain	PRPF38B +
internal_1	GPSM2	1.0	gain	GPSM2 +
internal_1	WDR47	1.0	gain	WDR47 +
internal_1	SYPL2	1.0	gain	SYPL2 +
internal_1	RBM15	1.0	gain	RBM15 +
internal_1	KCNA10	1.0	gain	KCNA10 +
internal_1	KCND3	1.0	gain	KCND3 +
internal_1	AMPD1	1.0	gain	AMPD1 +
internal_1	NRAS	1.0	gain	NRAS +
internal_1	CSDE1	1.0	gain	CSDE1 +
internal_1	CD58	1.0	gain	CD58 +
internal_1	FAM46C	1.0	gain	FAM46C +
internal_1	TBX15	1.0	gain	TBX15 +
internal_1	ZNF697	1.0	gain	ZNF697 +
internal_1	PHGDH	1.0	gain	PHGDH +
internal_1	NOTCH2	1.0	gain	NOTCH2 +
internal_1	NBPF10	1.0	gain	NBPF10 +
internal_1	NOTCH2NL	1.0	gain	NOTCH2NL +
internal_1	BCL9	1.0	gain	BCL9 +
internal_1	NBPF9	1.0	gain	NBPF9 +
internal_1	HIST2H2BF	1.0	gain	HIST2H2BF +
internal_1	CTSK	1.0	gain	CTSK +
internal_1	SETDB1	1.0	gain	SETDB1 +
internal_1	MLLT11	1.0	gain	MLLT11 +
internal_1	ZNF687	1.0	gain	ZNF687 +
internal_1	POGZ	1.0	gain	POGZ +
internal_1	RPTN	1.0	gain	RPTN +
internal_1	LCE5A	1.0	gain	LCE5A +
internal_1	LCE2D	1.0	gain	LCE2D +
internal_1	C1orf68	1.0	gain	C1orf68 +
internal_1	LELP1	1.0	gain	LELP1 +
internal_1	S100A8	1.0	gain	S100A8 +
internal_1	RAB13	1.0	gain	RAB13 +
internal_1	CHRNB2	1.0	gain	CHRNB2 +
internal_1	PYGO2	1.0	gain	PYGO2 +
internal_1	EFNA4	1.0	gain	EFNA4 +
internal_1	MTX1	1.0	gain	MTX1 +
internal_1	ASH1L	1.0	gain	ASH1L +
internal_1	RIT1	1.0	gain	RIT1 +
internal_1	KIAA0907	1.0	gain	KIAA0907 +
internal_1	MRPL24	1.0	gain	MRPL24 +
internal_1	ETV3	1.0	gain	ETV3 +
internal_1	CD5L	1.0	gain	CD5L +
internal_1	KIRREL	1.0	gain	KIRREL +
internal_1	CD1D	1.0	gain	CD1D +
internal_1	CD1A	1.0	gain	CD1A +
internal_1	SPTA1	1.0	gain	SPTA1 +
internal_1	KCNJ9	1.0	gain	KCNJ9 +
internal_1	ATP1A2	1.0	gain	ATP1A2 +
internal_1	ATP1A4	1.0	gain	ATP1A4 +
internal_1	VANGL2	1.0	gain	VANGL2 +
internal_1	CD84	1.0	gain	CD84 +
internal_1	SLAMF1	1.0	gain	SLAMF1 +
internal_1	NIT1	1.0	gain	NIT1 +
internal_1	MPZ	1.0	gain	MPZ +
internal_1	NUF2	1.0	gain	NUF2 +
internal_1	RXRG	1.0	gain	RXRG +
internal_1	BLZF1	1.0	gain	BLZF1 +
internal_1	SELP	1.0	gain	SELP +
internal_1	PRRX1	1.0	gain	PRRX1 +
internal_1	PRRC2C	1.0	gain	PRRC2C +
internal_1	ZBTB37	1.0	gain	ZBTB37 +
internal_1	ASTN1	1.0	gain	ASTN1 +
internal_1	RASAL2	1.0	gain	RASAL2 +
internal_1	ABL2	1.0	gain	ABL2 +
internal_1	TOR1AIP1	1.0	gain	TOR1AIP1 +
internal_1	XPR1	1.0	gain	XPR1 +
internal_1	MR1	1.0	gain	MR1 +
internal_1	CACNA1E	1.0	gain	CACNA1E +
internal_1	RNF2	1.0	gain	RNF2 +
internal_1	IVNS1ABP	1.0	gain	IVNS1ABP +
internal_1	HMCN1	1.0	gain	HMCN1 +
internal_1	CDC73	1.0	gain	CDC73 +
internal_1	B3GALT2	1.0	gain	B3GALT2 +
internal_1	KCNT2	1.0	gain	KCNT2 +
internal_1	CFHR4	1.0	gain	CFHR4 +
internal_1	C1orf53	1.0	gain	C1orf53 +
internal_1	IGFN1	1.0	gain	IGFN1 +
internal_1	ELF3	1.0	gain	ELF3 +
internal_1	UBE2T	1.0	gain	UBE2T +
internal_1	PPP1R12B	1.0	gain	PPP1R12B +
internal_1	PPFIA4	1.0	gain	PPFIA4 +
internal_1	PLEKHA6	1.0	gain	PLEKHA6 +
internal_1	NFASC	1.0	gain	NFASC +
internal_1	NUCKS1	1.0	gain	NUCKS1 +
internal_1	AVPR1B	1.0	gain	AVPR1B +
internal_1	CR1	1.0	gain	CR1 +
internal_1	PLXNA2	1.0	gain	PLXNA2 +
internal_1	IRF6	1.0	gain	IRF6 +
internal_1	SLC30A1	1.0	gain	SLC30A1 +
internal_1	INTS7	1.0	gain	INTS7 +
internal_1	NENF	1.0	gain	NENF +
internal_1	BATF3	1.0	gain	BATF3 +
internal_1	GPATCH2	1.0	gain	GPATCH2 +
internal_1	SPATA17	1.0	gain	SPATA17 +
internal_1	CAPN2	1.0	gain	CAPN2 +
internal_1	ENAH	1.0	gain	ENAH +
internal_1	TMEM63A	1.0	gain	TMEM63A +
internal_1	ACBD3	1.0	gain	ACBD3 +
internal_1	LIN9	1.0	gain	LIN9 +
internal_1	ZNF678	1.0	gain	ZNF678 +
internal_1	TRIM67	1.0	gain	TRIM67 +
internal_1	IRF2BP2	1.0	gain	IRF2BP2 +
internal_1	ARID4B	1.0	gain	ARID4B +
internal_1	GNG4	1.0	gain	GNG4 +
internal_1	GPR137B	1.0	gain	GPR137B +
internal_1	RYR2	1.0	gain	RYR2 +
internal_1	RGS7	1.0	gain	RGS7 +
internal_1	ZBTB18	1.0	gain	ZBTB18 +
internal_1	SCCPDH	1.0	gain	SCCPDH +
internal_1	OR2T35	1.0	gain	OR2T35 +
internal_1	MBOAT2	1.0	gain	MBOAT2 +
internal_1	IAH1	1.0	gain	IAH1 +
internal_1	TAF1B	1.0	gain	TAF1B +
internal_1	MYCN	1.0	gain	MYCN +
internal_1	GEN1	1.0	gain	GEN1 +
internal_1	PUM2	1.0	gain	PUM2 +
internal_1	DNMT3A	1.0	gain	DNMT3A +
internal_1	ASXL2	1.0	gain	ASXL2 +
internal_1	IFT172	1.0	gain	IFT172 +
internal_1	BRE	1.0	gain	BRE +
internal_1	FOSL2	1.0	gain	FOSL2 +
internal_1	ALK	1.0	gain	ALK +
internal_1	YIPF4	1.0	gain	YIPF4 +
internal_1	BIRC6	1.0	gain	BIRC6 +
internal_1	RASGRP3	1.0	gain	RASGRP3 +
internal_1	CRIM1	1.0	gain	CRIM1 +
internal_1	FEZ2	1.0	gain	FEZ2 +
internal_1	ARHGEF33	1.0	gain	ARHGEF33 +
internal_1	SOS1	1.0	gain	SOS1 +
internal_1	MAP4K3	1.0	gain	MAP4K3 +
internal_1	SLC8A1	1.0	gain	SLC8A1 +
internal_1	EML4	1.0	gain	EML4 +
internal_1	ZFP36L2	1.0	gain	ZFP36L2 +
internal_1	LRPPRC	1.0	gain	LRPPRC +
internal_1	PRKCE	1.0	gain	PRKCE +
internal_1	SOCS5	1.0	gain	SOCS5 +
internal_1	MSH2	1.0	gain	MSH2 +
internal_1	PPP1R21	1.0	gain	PPP1R21 +
internal_1	LHCGR	1.0	gain	LHCGR +
internal_1	CCDC88A	1.0	gain	CCDC88A +
internal_1	UGP2	1.0	gain	UGP2 +
internal_1	SPRED2	1.0	gain	SPRED2 +
internal_1	PCBP1	1.0	gain	PCBP1 +
internal_1	TGFA	1.0	gain	TGFA +
internal_1	WBP1	1.0	gain	WBP1 +
internal_1	HK2	1.0	gain	HK2 +
internal_1	TACR1	1.0	gain	TACR1 +
internal_1	REG1A	1.0	gain	REG1A +
internal_1	KCMF1	1.0	gain	KCMF1 +
internal_1	KDM3A	1.0	gain	KDM3A +
internal_1	RNF103	1.0	gain	RNF103 +
internal_1	EIF2AK3	1.0	gain	EIF2AK3 +
internal_1	RPIA	1.0	gain	RPIA +
internal_1	TMEM131	1.0	gain	TMEM131 +
internal_1	INPP4A	1.0	gain	INPP4A +
internal_1	TSGA10	1.0	gain	TSGA10 +
internal_1	LONRF2	1.0	gain	LONRF2 +
internal_1	MAP4K4	1.0	gain	MAP4K4 +
internal_1	RGPD3	1.0	gain	RGPD3 +
internal_1	ST6GAL2	1.0	gain	ST6GAL2 +
internal_1	RGPD4	1.0	gain	RGPD4 +
internal_1	SULT1C3	1.0	gain	SULT1C3 +
internal_1	SULT1C4	1.0	gain	SULT1C4 +
internal_1	GCC2	1.0	gain	GCC2 +
internal_1	BCL2L11	1.0	gain	BCL2L11 +
internal_1	ANAPC1	1.0	gain	ANAPC1 +
internal_1	IL36G	1.0	gain	IL36G +
internal_1	MARCO	1.0	gain	MARCO +
internal_1	ERCC3	1.0	gain	ERCC3 +
internal_1	IWS1	1.0	gain	IWS1 +
internal_1	WDR33	1.0	gain	WDR33 +
internal_1	HS6ST1	1.0	gain	HS6ST1 +
internal_1	MGAT5	1.0	gain	MGAT5 +
internal_1	RAB3GAP1	1.0	gain	RAB3GAP1 +
internal_1	ACVR2A	1.0	gain	ACVR2A +
internal_1	CACNB4	1.0	gain	CACNB4 +
internal_1	PRPF40A	1.0	gain	PRPF40A +
internal_1	NR4A2	1.0	gain	NR4A2 +
internal_1	PKP4	1.0	gain	PKP4 +
internal_1	BAZ2B	1.0	gain	BAZ2B +
internal_1	TBR1	1.0	gain	TBR1 +
internal_1	SCN3A	1.0	gain	SCN3A +
internal_1	LRP2	1.0	gain	LRP2 +
internal_1	CYBRD1	1.0	gain	CYBRD1 +
internal_1	SP3	1.0	gain	SP3 +
internal_1	SCRN3	1.0	gain	SCRN3 +
internal_1	WIPF1	1.0	gain	WIPF1 +
internal_1	HOXD9	1.0	gain	HOXD9 +
internal_1	NFE2L2	1.0	gain	NFE2L2 +
internal_1	OSBPL6	1.0	gain	OSBPL6 +
internal_1	PRKRA	1.0	gain	PRKRA +
internal_1	SESTD1	1.0	gain	SESTD1 +
internal_1	FSIP2	1.0	gain	FSIP2 +
internal_1	COL3A1	1.0	gain	COL3A1 +
internal_1	COL5A2	1.0	gain	COL5A2 +
internal_1	MYO1B	1.0	gain	MYO1B +
internal_1	HECW2	1.0	gain	HECW2 +
internal_1	ANKRD44	1.0	gain	ANKRD44 +
internal_1	SF3B1	1.0	gain	SF3B1 +
internal_1	PLCL1	1.0	gain	PLCL1 +
internal_1	SATB2	1.0	gain	SATB2 +
internal_1	CASP8	1.0	gain	CASP8 +
internal_1	BMPR2	1.0	gain	BMPR2 +
internal_1	PARD3B	1.0	gain	PARD3B +
internal_1	NRP2	1.0	gain	NRP2 +
internal_1	EEF1B2	1.0	gain	EEF1B2 +
internal_1	ADAM23	1.0	gain	ADAM23 +
internal_1	PLEKHM3	1.0	gain	PLEKHM3 +
internal_1	IDH1	1.0	gain	IDH1 +
internal_1	KANSL1L	1.0	gain	KANSL1L +
internal_1	CPS1	1.0	gain	CPS1 +
internal_1	ERBB4	1.0	gain	ERBB4 +
internal_1	FN1	1.0	gain	FN1 +
internal_1	AAMP	1.0	gain	AAMP +
internal_1	ZNF142	1.0	gain	ZNF142 +
internal_1	PRKAG3	1.0	gain	PRKAG3 +
internal_1	ABCB6	1.0	gain	ABCB6 +
internal_1	STK16	1.0	gain	STK16 +
internal_1	OBSL1	1.0	gain	OBSL1 +
internal_1	EPHA4	1.0	gain	EPHA4 +
internal_1	PAX3	1.0	gain	PAX3 +
internal_1	CUL3	1.0	gain	CUL3 +
internal_1	MFF	1.0	gain	MFF +
internal_1	DNER	1.0	gain	DNER +
internal_1	TRIP12	1.0	gain	TRIP12 +
internal_1	ITM2C	1.0	gain	ITM2C +
internal_1	GIGYF2	1.0	gain	GIGYF2 +
internal_1	ATG16L1	1.0	gain	ATG16L1 +
internal_1	ING5	1.0	gain	ING5 +
internal_1	CNTN6	1.0	gain	CNTN6 +
internal_1	IL5RA	1.0	gain	IL5RA +
internal_1	THUMPD3	1.0	gain	THUMPD3 +
internal_1	CAMK1	1.0	gain	CAMK1 +
internal_1	VHL	1.0	gain	VHL +
internal_1	RAF1	1.0	gain	RAF1 +
internal_1	FBLN2	1.0	gain	FBLN2 +
internal_1	CHCHD4	1.0	gain	CHCHD4 +
internal_1	KAT2B	1.0	gain	KAT2B +
internal_1	TOP2B	1.0	gain	TOP2B +
internal_1	SLC4A7	1.0	gain	SLC4A7 +
internal_1	EOMES	1.0	gain	EOMES +
internal_1	TGFBR2	1.0	gain	TGFBR2 +
internal_1	CLASP2	1.0	gain	CLASP2 +
internal_1	ARPP21	1.0	gain	ARPP21 +
internal_1	STAC	1.0	gain	STAC +
internal_1	MLH1	1.0	gain	MLH1 +
internal_1	MYD88	1.0	gain	MYD88 +
internal_1	SCN5A	1.0	gain	SCN5A +
internal_1	SCN10A	1.0	gain	SCN10A +
internal_1	CTNNB1	1.0	gain	CTNNB1 +
internal_1	CYP8B1	1.0	gain	CYP8B1 +
internal_1	ZKSCAN7	1.0	gain	ZKSCAN7 +
internal_1	SETD2	1.0	gain	SETD2 +
internal_1	CDC25A	1.0	gain	CDC25A +
internal_1	DALRD3	1.0	gain	DALRD3 +
internal_1	KLHDC8B	1.0	gain	KLHDC8B +
internal_1	CCDC36	1.0	gain	CCDC36 +
internal_1	RHOA	1.0	gain	RHOA +
internal_1	NICN1	1.0	gain	NICN1 +
internal_1	RBM5	1.0	gain	RBM5 +
internal_1	RBM15B	1.0	gain	RBM15B +
internal_1	IQCF2	1.0	gain	IQCF2 +
internal_1	PCBP4	1.0	gain	PCBP4 +
internal_1	ACY1	1.0	gain	ACY1 +
internal_1	TLR9	1.0	gain	TLR9 +
internal_1	TWF2	1.0	gain	TWF2 +
internal_1	BAP1	1.0	gain	BAP1 +
internal_1	PBRM1	1.0	gain	PBRM1 +
internal_1	GLT8D1	1.0	gain	GLT8D1 +
internal_1	SPCS1	1.0	gain	SPCS1 +
internal_1	PRKCD	1.0	gain	PRKCD +
internal_1	CACNA1D	1.0	gain	CACNA1D +
internal_1	ERC2	1.0	gain	ERC2 +
internal_1	HESX1	1.0	gain	HESX1 +
internal_1	ARF4	1.0	gain	ARF4 +
internal_1	DENND6A	1.0	gain	DENND6A +
internal_1	PXK	1.0	gain	PXK +
internal_1	CADPS	1.0	gain	CADPS +
internal_1	PSMD6	1.0	gain	PSMD6 +
internal_1	FAM19A1	1.0	gain	FAM19A1 +
internal_1	ZNF717	1.0	gain	ZNF717 +
internal_1	ROBO2	1.0	gain	ROBO2 +
internal_1	GBE1	1.0	gain	GBE1 +
internal_1	ZNF654	1.0	gain	ZNF654 +
internal_1	EPHA3	1.0	gain	EPHA3 +
internal_1	EPHA6	1.0	gain	EPHA6 +
internal_1	OR5AC2	1.0	gain	OR5AC2 +
internal_1	TFG	1.0	gain	TFG +
internal_1	SENP7	1.0	gain	SENP7 +
internal_1	ZBTB11	1.0	gain	ZBTB11 +
internal_1	ZBTB20	1.0	gain	ZBTB20 +
internal_1	POGLUT1	1.0	gain	POGLUT1 +
internal_1	GSK3B	1.0	gain	GSK3B +
internal_1	GTF2E1	1.0	gain	GTF2E1 +
internal_1	STXBP5L	1.0	gain	STXBP5L +
internal_1	KPNA1	1.0	gain	KPNA1 +
internal_1	DIRC2	1.0	gain	DIRC2 +
internal_1	SEC22A	1.0	gain	SEC22A +
internal_1	KALRN	1.0	gain	KALRN +
internal_1	GATA2	1.0	gain	GATA2 +
internal_1	C3orf27	1.0	gain	C3orf27 +
internal_1	ISY1	1.0	gain	ISY1 +
internal_1	EPHB1	1.0	gain	EPHB1 +
internal_1	STAG1	1.0	gain	STAG1 +
internal_1	PIK3CB	1.0	gain	PIK3CB +
internal_1	RASA2	1.0	gain	RASA2 +
internal_1	TFDP2	1.0	gain	TFDP2 +
internal_1	ATR	1.0	gain	ATR +
internal_1	SLC9A9	1.0	gain	SLC9A9 +
internal_1	CPB1	1.0	gain	CPB1 +
internal_1	HPS3	1.0	gain	HPS3 +
internal_1	TSC22D2	1.0	gain	TSC22D2 +
internal_1	SIAH2	1.0	gain	SIAH2 +
internal_1	SUCNR1	1.0	gain	SUCNR1 +
internal_1	MBNL1	1.0	gain	MBNL1 +
internal_1	DHX36	1.0	gain	DHX36 +
internal_1	MME	1.0	gain	MME +
internal_1	RSRC1	1.0	gain	RSRC1 +
internal_1	MLF1	1.0	gain	MLF1 +
internal_1	SCHIP1	1.0	gain	SCHIP1 +
internal_1	SMC4	1.0	gain	SMC4 +
internal_1	TRIM59	1.0	gain	TRIM59 +
internal_1	KPNA4	1.0	gain	KPNA4 +
internal_1	B3GALNT1	1.0	gain	B3GALNT1 +
internal_1	NMD3	1.0	gain	NMD3 +
internal_1	GOLIM4	1.0	gain	GOLIM4 +
internal_1	MECOM	1.0	gain	MECOM +
internal_1	PHC3	1.0	gain	PHC3 +
internal_1	PRKCI	1.0	gain	PRKCI +
internal_1	EIF5A2	1.0	gain	EIF5A2 +
internal_1	TNIK	1.0	gain	TNIK +
internal_1	NAALADL2	1.0	gain	NAALADL2 +
internal_1	TBL1XR1	1.0	gain	TBL1XR1 +
internal_1	KCNMB2	1.0	gain	KCNMB2 +
internal_1	PIK3CA	1.0	gain	PIK3CA +
internal_1	GNB4	1.0	gain	GNB4 +
internal_1	CCDC39	1.0	gain	CCDC39 +
internal_1	FXR1	1.0	gain	FXR1 +
internal_1	B3GNT5	1.0	gain	B3GNT5 +
internal_1	CHRD	1.0	gain	CHRD +
internal_1	MAP3K13	1.0	gain	MAP3K13 +
internal_1	TRA2B	1.0	gain	TRA2B +
internal_1	RTP1	1.0	gain	RTP1 +
internal_1	OSTN	1.0	gain	OSTN +
internal_1	MB21D2	1.0	gain	MB21D2 +
internal_1	HRASLS	1.0	gain	HRASLS +
internal_1	MUC20	1.0	gain	MUC20 +
internal_1	DLG1	1.0	gain	DLG1 +
internal_1	TRIP13	1.0	gain	TRIP13 +
internal_1	ADAMTS16	1.0	gain	ADAMTS16 +
internal_1	UBE2QL1	1.0	gain	UBE2QL1 +
internal_1	FAM173B	1.0	gain	FAM173B +
internal_1	HIGD2A	1.0	gain	HIGD2A +
internal_1	NSD1	1.0	gain	NSD1 +
internal_1	FAM153A	1.0	gain	FAM153A +
internal_1	ZFP2	1.0	gain	ZFP2 +
internal_1	ZNF454	1.0	gain	ZNF454 +
internal_1	C7orf50	1.0	gain	C7orf50 +
internal_1	UNCX	1.0	gain	UNCX +
internal_1	NUDT1	1.0	gain	NUDT1 +
internal_1	SDK1	1.0	gain	SDK1 +
internal_1	FOXK1	1.0	gain	FOXK1 +
internal_1	TNRC18	1.0	gain	TNRC18 +
internal_1	RAC1	1.0	gain	RAC1 +
internal_1	ZNF12	1.0	gain	ZNF12 +
internal_1	PHF14	1.0	gain	PHF14 +
internal_1	ETV1	1.0	gain	ETV1 +
internal_1	BZW2	1.0	gain	BZW2 +
internal_1	AHR	1.0	gain	AHR +
internal_1	CDCA7L	1.0	gain	CDCA7L +
internal_1	STEAP1B	1.0	gain	STEAP1B +
internal_1	NFE2L3	1.0	gain	NFE2L3 +
internal_1	SKAP2	1.0	gain	SKAP2 +
internal_1	ZNRF2	1.0	gain	ZNRF2 +
internal_1	GGCT	1.0	gain	GGCT +
internal_1	NEUROD6	1.0	gain	NEUROD6 +
internal_1	AVL9	1.0	gain	AVL9 +
internal_1	NT5C3A	1.0	gain	NT5C3A +
internal_1	IFITM1	1.0	gain	IFITM1 +
internal_1	HRAS	1.0	gain	HRAS +
internal_1	RASSF7	1.0	gain	RASSF7 +
internal_1	KRTAP5-5	1.0	gain	KRTAP5-5 +
internal_1	NUP98	1.0	gain	NUP98 +
internal_1	PGAP2	1.0	gain	PGAP2 +
internal_1	OR52W1	1.0	gain	OR52W1 +
internal_1	FAM160A2	1.0	gain	FAM160A2 +
internal_1	DCHS1	1.0	gain	DCHS1 +
internal_1	RIC3	1.0	gain	RIC3 +
internal_1	AKIP1	1.0	gain	AKIP1 +
internal_1	SWAP70	1.0	gain	SWAP70 +
internal_1	RNF141	1.0	gain	RNF141 +
internal_1	TEAD1	1.0	gain	TEAD1 +
internal_1	RRAS2	1.0	gain	RRAS2 +
internal_1	COPB1	1.0	gain	COPB1 +
internal_1	PDE3B	1.0	gain	PDE3B +
internal_1	SOX6	1.0	gain	SOX6 +
internal_1	TSG101	1.0	gain	TSG101 +
internal_1	SPTY2D1	1.0	gain	SPTY2D1 +
internal_1	ZDHHC13	1.0	gain	ZDHHC13 +
internal_1	E2F8	1.0	gain	E2F8 +
internal_1	NELL1	1.0	gain	NELL1 +
internal_1	ANO3	1.0	gain	ANO3 +
internal_1	DNAJC24	1.0	gain	DNAJC24 +
internal_1	WT1	1.0	gain	WT1 +
internal_1	QSER1	1.0	gain	QSER1 +
internal_1	API5	1.0	gain	API5 +
internal_1	C11orf94	1.0	gain	C11orf94 +
internal_1	AMBRA1	1.0	gain	AMBRA1 +
internal_1	KBTBD4	1.0	gain	KBTBD4 +
internal_1	TRIM48	1.0	gain	TRIM48 +
internal_1	OR5I1	1.0	gain	OR5I1 +
internal_1	OR5M3	1.0	gain	OR5M3 +
internal_1	CTNND1	1.0	gain	CTNND1 +
internal_1	STX3	1.0	gain	STX3 +
internal_1	MS4A8	1.0	gain	MS4A8 +
internal_1	EML3	1.0	gain	EML3 +
internal_1	GNG3	1.0	gain	GNG3 +
internal_1	HNRNPUL2	1.0	gain	HNRNPUL2 +
internal_1	STX5	1.0	gain	STX5 +
internal_1	RTN3	1.0	gain	RTN3 +
internal_1	MARK2	1.0	gain	MARK2 +
internal_1	RCOR2	1.0	gain	RCOR2 +
internal_1	STIP1	1.0	gain	STIP1 +
internal_1	VEGFB	1.0	gain	VEGFB +
internal_1	PLCB3	1.0	gain	PLCB3 +
internal_1	NRXN2	1.0	gain	NRXN2 +
internal_1	SF1	1.0	gain	SF1 +
internal_1	MEN1	1.0	gain	MEN1 +
internal_1	MRPL49	1.0	gain	MRPL49 +
internal_1	POLA2	1.0	gain	POLA2 +
internal_1	FIBP	1.0	gain	FIBP +
internal_1	BRMS1	1.0	gain	BRMS1 +
internal_1	CTSF	1.0	gain	CTSF +
internal_1	LRFN4	1.0	gain	LRFN4 +
internal_1	TBC1D10C	1.0	gain	TBC1D10C +
internal_1	MTL5	1.0	gain	MTL5 +
internal_1	ANO1	1.0	gain	ANO1 +
internal_1	DHCR7	1.0	gain	DHCR7 +
internal_1	INPPL1	1.0	gain	INPPL1 +
internal_1	DNAJB13	1.0	gain	DNAJB13 +
internal_1	POLD3	1.0	gain	POLD3 +
internal_1	UVRAG	1.0	gain	UVRAG +
internal_1	WNT11	1.0	gain	WNT11 +
internal_1	CAPN5	1.0	gain	CAPN5 +
internal_1	INTS4	1.0	gain	INTS4 +
internal_1	NDUFC2	1.0	gain	NDUFC2 +
internal_1	DLG2	1.0	gain	DLG2 +
internal_1	ITFG2	1.0	gain	ITFG2 +
internal_1	NDUFA9	1.0	gain	NDUFA9 +
internal_1	VAMP1	1.0	gain	VAMP1 +
internal_1	CHD4	1.0	gain	CHD4 +
