branch	name	FractionOverlaps	event	final_name
internal_1	OR2T35	1.0	gain	OR2T35 +
internal_1	C7orf50	1.0	gain	C7orf50 +
internal_1	UNCX	1.0	gain	UNCX +
internal_1	NUDT1	1.0	gain	NUDT1 +
internal_1	SDK1	1.0	gain	SDK1 +
internal_1	FOXK1	1.0	gain	FOXK1 +
internal_1	TNRC18	1.0	gain	TNRC18 +
internal_1	RAC1	1.0	gain	RAC1 +
internal_1	ZNF12	1.0	gain	ZNF12 +
internal_1	PHF14	1.0	gain	PHF14 +
internal_1	ETV1	1.0	gain	ETV1 +
internal_1	BZW2	1.0	gain	BZW2 +
internal_1	AHR	1.0	gain	AHR +
internal_1	CDCA7L	1.0	gain	CDCA7L +
internal_1	STEAP1B	1.0	gain	STEAP1B +
internal_1	NFE2L3	1.0	gain	NFE2L3 +
internal_1	SKAP2	1.0	gain	SKAP2 +
internal_1	ZNRF2	1.0	gain	ZNRF2 +
internal_1	GGCT	1.0	gain	GGCT +
internal_1	NEUROD6	1.0	gain	NEUROD6 +
internal_1	AVL9	1.0	gain	AVL9 +
internal_1	NT5C3A	1.0	gain	NT5C3A +
internal_1	AOAH	1.0	gain	AOAH +
internal_1	ELMO1	1.0	gain	ELMO1 +
internal_1	GPR141	1.0	gain	GPR141 +
internal_1	SFRP4	1.0	gain	SFRP4 +
internal_1	INHBA	1.0	gain	INHBA +
internal_1	MRPL32	1.0	gain	MRPL32 +
internal_1	POLM	1.0	gain	POLM +
internal_1	PURB	1.0	gain	PURB +
internal_1	ZPBP	1.0	gain	ZPBP +
internal_1	VSTM2A	1.0	gain	VSTM2A +
internal_1	EGFR	1.0	gain	EGFR +
internal_1	SEPT14	1.0	gain	SEPT14 +
internal_1	GBAS	1.0	gain	GBAS +
internal_1	PSPH	1.0	gain	PSPH +
internal_1	ZNF479	1.0	gain	ZNF479 +
internal_1	ZNF117	1.0	gain	ZNF117 +
internal_1	GUSB	1.0	gain	GUSB +
internal_1	WBSCR17	1.0	gain	WBSCR17 +
internal_1	LAT2	1.0	gain	LAT2 +
internal_1	GTF2I	1.0	gain	GTF2I +
internal_1	NCF1	1.0	gain	NCF1 +
internal_1	SPDYE5	1.0	gain	SPDYE5 +
internal_1	PTPN12	1.0	gain	PTPN12 +
internal_1	MAGI2	1.0	gain	MAGI2 +
internal_1	HGF	1.0	gain	HGF +
internal_1	SEMA3A	1.0	gain	SEMA3A +
internal_1	ABCB1	1.0	gain	ABCB1 +
internal_1	ANKIB1	1.0	gain	ANKIB1 +
internal_1	PEX1	1.0	gain	PEX1 +
internal_1	HEPACAM2	1.0	gain	HEPACAM2 +
internal_1	COL1A2	1.0	gain	COL1A2 +
internal_1	PPP1R9A	1.0	gain	PPP1R9A +
internal_1	DYNC1I1	1.0	gain	DYNC1I1 +
internal_1	SLC25A13	1.0	gain	SLC25A13 +
internal_1	GJC3	1.0	gain	GJC3 +
internal_1	MCM7	1.0	gain	MCM7 +
internal_1	AP4M1	1.0	gain	AP4M1 +
internal_1	LAMTOR4	1.0	gain	LAMTOR4 +
internal_1	CUX1	1.0	gain	CUX1 +
internal_1	RELN	1.0	gain	RELN +
internal_1	KMT2E	1.0	gain	KMT2E +
internal_1	PUS7	1.0	gain	PUS7 +
internal_1	NAMPT	1.0	gain	NAMPT +
internal_1	CBLL1	1.0	gain	CBLL1 +
internal_1	SLC26A3	1.0	gain	SLC26A3 +
internal_1	MDFIC	1.0	gain	MDFIC +
internal_1	TES	1.0	gain	TES +
internal_1	WNT16	1.0	gain	WNT16 +
internal_1	RNF148	1.0	gain	RNF148 +
internal_1	SMO	1.0	gain	SMO +
internal_1	AHCYL2	1.0	gain	AHCYL2 +
internal_1	STRIP2	1.0	gain	STRIP2 +
internal_1	NRF1	1.0	gain	NRF1 +
internal_1	COPG2	1.0	gain	COPG2 +
internal_1	PLXNA4	1.0	gain	PLXNA4 +
internal_1	NUP205	1.0	gain	NUP205 +
internal_1	FAM180A	1.0	gain	FAM180A +
internal_1	PTN	1.0	gain	PTN +
internal_1	DGKI	1.0	gain	DGKI +
internal_1	ATP6V0A4	1.0	gain	ATP6V0A4 +
internal_1	UBN2	1.0	gain	UBN2 +
internal_1	LUC7L2	1.0	gain	LUC7L2 +
internal_1	MKRN1	1.0	gain	MKRN1 +
internal_1	BRAF	1.0	gain	BRAF +
internal_1	TRPV5	1.0	gain	TRPV5 +
internal_1	OR9A2	1.0	gain	OR9A2 +
internal_1	CLCN1	1.0	gain	CLCN1 +
internal_1	TPK1	1.0	gain	TPK1 +
internal_1	CUL1	1.0	gain	CUL1 +
internal_1	EZH2	1.0	gain	EZH2 +
internal_1	CHPF2	1.0	gain	CHPF2 +
internal_1	KMT2C	1.0	gain	KMT2C +
internal_1	CNPY1	1.0	gain	CNPY1 +
internal_1	BRMS1	1.0	gain	BRMS1 +
internal_1	CTSF	1.0	gain	CTSF +
internal_1	LRFN4	1.0	gain	LRFN4 +
internal_1	TBC1D10C	1.0	gain	TBC1D10C +
internal_1	MTL5	1.0	gain	MTL5 +
internal_1	ANO1	1.0	gain	ANO1 +
internal_1	DHCR7	1.0	gain	DHCR7 +
internal_1	INPPL1	1.0	gain	INPPL1 +
internal_1	DNAJB13	1.0	gain	DNAJB13 +
internal_1	POLD3	1.0	gain	POLD3 +
internal_1	UVRAG	1.0	gain	UVRAG +
internal_1	WNT11	1.0	gain	WNT11 +
internal_1	CAPN5	1.0	gain	CAPN5 +
internal_1	INTS4	1.0	gain	INTS4 +
internal_1	NDUFC2	1.0	gain	NDUFC2 +
internal_1	DLG2	1.0	gain	DLG2 +
internal_1	GRM5	1.0	gain	GRM5 +
internal_1	AMOTL1	1.0	gain	AMOTL1 +
internal_1	CNTN5	1.0	gain	CNTN5 +
internal_1	TRPC6	1.0	gain	TRPC6 +
internal_1	ANGPTL5	1.0	gain	ANGPTL5 +
internal_1	MMP10	1.0	gain	MMP10 +
internal_1	ATM	1.0	gain	ATM +
internal_1	USP28	1.0	gain	USP28 +
internal_1	HTR3B	1.0	gain	HTR3B +
internal_1	NNMT	1.0	gain	NNMT +
internal_1	REXO2	1.0	gain	REXO2 +
internal_1	SIK3	1.0	gain	SIK3 +
internal_1	PAFAH1B2	1.0	gain	PAFAH1B2 +
internal_1	TMPRSS4	1.0	gain	TMPRSS4 +
internal_1	KMT2A	1.0	gain	KMT2A +
internal_1	TREH	1.0	gain	TREH +
internal_1	MFRP	1.0	gain	MFRP +
internal_1	HEPACAM	1.0	gain	HEPACAM +
internal_1	CCDC15	1.0	gain	CCDC15 +
internal_1	KCNJ5	1.0	gain	KCNJ5 +
internal_1	ZBTB44	1.0	gain	ZBTB44 +
internal_1	SUPT16H	1.0	gain	SUPT16H +
internal_1	CHD8	1.0	gain	CHD8 +
internal_1	METTL3	1.0	gain	METTL3 +
internal_1	AJUBA	1.0	gain	AJUBA +
internal_1	C14orf93	1.0	gain	C14orf93 +
internal_1	CDH24	1.0	gain	CDH24 +
internal_1	ACIN1	1.0	gain	ACIN1 +
internal_1	IL25	1.0	gain	IL25 +
internal_1	MYH6	1.0	gain	MYH6 +
internal_1	AP1G2	1.0	gain	AP1G2 +
internal_1	NFATC4	1.0	gain	NFATC4 +
internal_1	CBLN3	1.0	gain	CBLN3 +
internal_1	STXBP6	1.0	gain	STXBP6 +
internal_1	HECTD1	1.0	gain	HECTD1 +
internal_1	ARHGAP5	1.0	gain	ARHGAP5 +
internal_1	RALGAPA1	1.0	gain	RALGAPA1 +
internal_1	FOXA1	1.0	gain	FOXA1 +
internal_1	FANCM	1.0	gain	FANCM +
internal_1	MDGA2	1.0	gain	MDGA2 +
internal_1	MGAT2	1.0	gain	MGAT2 +
internal_1	POLE2	1.0	gain	POLE2 +
internal_1	MAP4K5	1.0	gain	MAP4K5 +
internal_1	SAV1	1.0	gain	SAV1 +
internal_1	GNG2	1.0	gain	GNG2 +
internal_1	SAMD4A	1.0	gain	SAMD4A +
internal_1	FBXO34	1.0	gain	FBXO34 +
internal_1	ATG14	1.0	gain	ATG14 +
internal_1	PSMA3	1.0	gain	PSMA3 +
internal_1	DAAM1	1.0	gain	DAAM1 +
internal_1	SIX6	1.0	gain	SIX6 +
internal_1	SNAPC1	1.0	gain	SNAPC1 +
internal_1	MAX	1.0	gain	MAX +
internal_1	PIGH	1.0	gain	PIGH +
internal_1	ZFP36L1	1.0	gain	ZFP36L1 +
internal_1	MED6	1.0	gain	MED6 +
internal_1	SIPA1L1	1.0	gain	SIPA1L1 +
internal_1	ACOT4	1.0	gain	ACOT4 +
internal_1	YLPM1	1.0	gain	YLPM1 +
internal_1	NEK9	1.0	gain	NEK9 +
internal_1	TMED10	1.0	gain	TMED10 +
internal_1	SEL1L	1.0	gain	SEL1L +
internal_1	FLRT2	1.0	gain	FLRT2 +
internal_1	EML5	1.0	gain	EML5 +
internal_1	CATSPERB	1.0	gain	CATSPERB +
internal_1	MOAP1	1.0	gain	MOAP1 +
internal_1	BTBD7	1.0	gain	BTBD7 +
internal_1	ASB2	1.0	gain	ASB2 +
internal_1	DICER1	1.0	gain	DICER1 +
internal_1	PPP2R5C	1.0	gain	PPP2R5C +
internal_1	RCOR1	1.0	gain	RCOR1 +
internal_1	TRAF3	1.0	gain	TRAF3 +
internal_1	MARK3	1.0	gain	MARK3 +
internal_1	PPP1R13B	1.0	gain	PPP1R13B +
internal_1	AKT1	1.0	gain	AKT1 +
internal_1	CDCA4	1.0	gain	CDCA4 +
internal_1	RAB3GAP1	1.0	loss	RAB3GAP1 -
internal_1	ACVR2A	1.0	loss	ACVR2A -
internal_1	PRPF40A	1.0	loss	PRPF40A -
internal_1	DOPEY1	1.0	loss	DOPEY1 -
internal_1	PRSS35	1.0	loss	PRSS35 -
internal_1	SNAP91	1.0	loss	SNAP91 -
internal_1	TBX18	1.0	loss	TBX18 -
internal_1	HTR1E	1.0	loss	HTR1E -
internal_1	ZNF292	1.0	loss	ZNF292 -
internal_1	GABRR2	1.0	loss	GABRR2 -
internal_1	EPHA7	1.0	loss	EPHA7 -
internal_1	MANEA	1.0	loss	MANEA -
internal_1	PTPRK	1.0	loss	PTPRK -
internal_1	LAMA2	1.0	loss	LAMA2 -
internal_1	AVL9	1.0	loss	AVL9 -
internal_1	NT5C3A	1.0	loss	NT5C3A -
internal_1	AOAH	1.0	loss	AOAH -
internal_1	ELMO1	1.0	loss	ELMO1 -
internal_1	GPR141	1.0	loss	GPR141 -
internal_1	SFRP4	1.0	loss	SFRP4 -
internal_1	MRPS31	1.0	loss	MRPS31 -
internal_1	ELF1	1.0	loss	ELF1 -
internal_1	WBP4	1.0	loss	WBP4 -
internal_1	KBTBD7	1.0	loss	KBTBD7 -
internal_1	ENOX1	1.0	loss	ENOX1 -
internal_1	NUFIP1	1.0	loss	NUFIP1 -
internal_1	ZC3H13	1.0	loss	ZC3H13 -
internal_1	LCP1	1.0	loss	LCP1 -
internal_1	LRCH1	1.0	loss	LRCH1 -
internal_1	NUDT15	1.0	loss	NUDT15 -
internal_1	RB1	1.0	loss	RB1 -
internal_1	SETDB2	1.0	loss	SETDB2 -
internal_1	EBPL	1.0	loss	EBPL -
internal_1	RNASEH2B	1.0	loss	RNASEH2B -
internal_1	DACH1	1.0	loss	DACH1 -
internal_1	FBXL3	1.0	loss	FBXL3 -
internal_1	chr8q	0.9863858748674443	gain	8q +
internal_1	KCMF1	1.0	gain	KCMF1 +
internal_1	SNTG1	1.0	gain	SNTG1 +
internal_1	PCMTD1	1.0	gain	PCMTD1 +
internal_1	SOX17	1.0	gain	SOX17 +
internal_1	UBXN2B	1.0	gain	UBXN2B +
internal_1	TOX	1.0	gain	TOX +
internal_1	MYBL1	1.0	gain	MYBL1 +
internal_1	CPA6	1.0	gain	CPA6 +
internal_1	PREX2	1.0	gain	PREX2 +
internal_1	C8orf34	1.0	gain	C8orf34 +
internal_1	NCOA2	1.0	gain	NCOA2 +
internal_1	STAU2	1.0	gain	STAU2 +
internal_1	TMEM70	1.0	gain	TMEM70 +
internal_1	LY96	1.0	gain	LY96 +
internal_1	CRISPLD1	1.0	gain	CRISPLD1 +
internal_1	ZFHX4	1.0	gain	ZFHX4 +
internal_1	PEX2	1.0	gain	PEX2 +
internal_1	RALYL	1.0	gain	RALYL +
internal_1	E2F5	1.0	gain	E2F5 +
internal_1	SLC7A13	1.0	gain	SLC7A13 +
internal_1	WWP1	1.0	gain	WWP1 +
internal_1	CNBD1	1.0	gain	CNBD1 +
internal_1	NECAB1	1.0	gain	NECAB1 +
internal_1	TMEM55A	1.0	gain	TMEM55A +
internal_1	SLC26A7	1.0	gain	SLC26A7 +
internal_1	RUNX1T1	1.0	gain	RUNX1T1 +
internal_1	ESRP1	1.0	gain	ESRP1 +
internal_1	DPY19L4	1.0	gain	DPY19L4 +
internal_1	INTS8	1.0	gain	INTS8 +
internal_1	C8orf37	1.0	gain	C8orf37 +
internal_1	KCNS2	1.0	gain	KCNS2 +
internal_1	RGS22	1.0	gain	RGS22 +
internal_1	ANKRD46	1.0	gain	ANKRD46 +
internal_1	UBR5	1.0	gain	UBR5 +
internal_1	ODF1	1.0	gain	ODF1 +
internal_1	FZD6	1.0	gain	FZD6 +
internal_1	RIMS2	1.0	gain	RIMS2 +
internal_1	DPYS	1.0	gain	DPYS +
internal_1	LRP12	1.0	gain	LRP12 +
internal_1	OXR1	1.0	gain	OXR1 +
internal_1	RSPO2	1.0	gain	RSPO2 +
internal_1	KCNV1	1.0	gain	KCNV1 +
internal_1	CSMD3	1.0	gain	CSMD3 +
internal_1	TRPS1	1.0	gain	TRPS1 +
internal_1	RAD21	1.0	gain	RAD21 +
internal_1	COL14A1	1.0	gain	COL14A1 +
internal_1	HAS2	1.0	gain	HAS2 +
internal_1	ATAD2	1.0	gain	ATAD2 +
internal_1	MYC	1.0	gain	MYC +
internal_1	ASAP1	1.0	gain	ASAP1 +
internal_1	PHF20L1	1.0	gain	PHF20L1 +
internal_1	COL22A1	1.0	gain	COL22A1 +
internal_1	DENND3	1.0	gain	DENND3 +
internal_1	PSCA	1.0	gain	PSCA +
internal_1	LY6D	1.0	gain	LY6D +
internal_1	NRBP2	1.0	gain	NRBP2 +
internal_1	C8orf33	1.0	gain	C8orf33 +
internal_1	DCLK1	1.0	gain	DCLK1 +
internal_1	POSTN	1.0	gain	POSTN +
internal_1	TRPC4	1.0	gain	TRPC4 +
internal_1	MRPS31	1.0	gain	MRPS31 +
internal_1	ELF1	1.0	gain	ELF1 +
internal_1	WBP4	1.0	gain	WBP4 +
internal_1	KBTBD7	1.0	gain	KBTBD7 +
internal_1	chr17p	0.9579663063063063	loss	17p -
internal_1	GLRA3	1.0	loss	GLRA3 -
internal_1	GPM6A	1.0	loss	GPM6A -
internal_1	WDR17	1.0	loss	WDR17 -
internal_1	ASB5	1.0	loss	ASB5 -
internal_1	IRF2	1.0	loss	IRF2 -
internal_1	VSTM2A	1.0	loss	VSTM2A -
internal_1	CACUL1	1.0	loss	CACUL1 -
internal_1	PRDX3	1.0	loss	PRDX3 -
internal_1	TRIM48	1.0	loss	TRIM48 -
internal_1	OR5I1	1.0	loss	OR5I1 -
internal_1	CNTN5	1.0	loss	CNTN5 -
internal_1	TRPC6	1.0	loss	TRPC6 -
internal_1	ANGPTL5	1.0	loss	ANGPTL5 -
internal_1	MMP10	1.0	loss	MMP10 -
internal_1	ATM	1.0	loss	ATM -
internal_1	USP28	1.0	loss	USP28 -
internal_1	HTR3B	1.0	loss	HTR3B -
internal_1	NNMT	1.0	loss	NNMT -
internal_1	REXO2	1.0	loss	REXO2 -
internal_1	SIK3	1.0	loss	SIK3 -
internal_1	PAFAH1B2	1.0	loss	PAFAH1B2 -
internal_1	TMPRSS4	1.0	loss	TMPRSS4 -
internal_1	KMT2A	1.0	loss	KMT2A -
internal_1	TREH	1.0	loss	TREH -
internal_1	MFRP	1.0	loss	MFRP -
internal_1	HEPACAM	1.0	loss	HEPACAM -
internal_1	CCDC15	1.0	loss	CCDC15 -
internal_1	KCNJ5	1.0	loss	KCNJ5 -
internal_1	ZBTB44	1.0	loss	ZBTB44 -
internal_1	KLRC2	1.0	loss	KLRC2 -
internal_1	PRB3	1.0	loss	PRB3 -
internal_1	ETV6	1.0	loss	ETV6 -
internal_1	LRP6	1.0	loss	LRP6 -
internal_1	MANSC1	1.0	loss	MANSC1 -
internal_1	DUSP16	1.0	loss	DUSP16 -
internal_1	CDKN1B	1.0	loss	CDKN1B -
internal_1	ATF7IP	1.0	loss	ATF7IP -
internal_1	MGST1	1.0	loss	MGST1 -
internal_1	YWHAE	1.0	loss	YWHAE -
internal_1	PRPF8	1.0	loss	PRPF8 -
internal_1	CAMTA2	1.0	loss	CAMTA2 -
internal_1	USP6	1.0	loss	USP6 -
internal_1	ACADVL	1.0	loss	ACADVL -
internal_1	CTDNEP1	1.0	loss	CTDNEP1 -
internal_1	YBX2	1.0	loss	YBX2 -
internal_1	GPS2	1.0	loss	GPS2 -
internal_1	KCTD11	1.0	loss	KCTD11 -
internal_1	POLR2A	1.0	loss	POLR2A -
internal_1	TNFSF12	1.0	loss	TNFSF12 -
internal_1	SENP3	1.0	loss	SENP3 -
internal_1	TP53	1.0	loss	TP53 -
internal_1	CHD3	1.0	loss	CHD3 -
internal_1	PER1	1.0	loss	PER1 -
internal_1	ODF4	1.0	loss	ODF4 -
internal_1	MYH10	1.0	loss	MYH10 -
internal_1	PIK3R5	1.0	loss	PIK3R5 -
internal_1	MYH2	1.0	loss	MYH2 -
internal_1	MAP2K4	1.0	loss	MAP2K4 -
internal_1	NCOR1	1.0	loss	NCOR1 -
internal_1	CCDC144NL	1.0	loss	CCDC144NL -
internal_1	TMEM11	1.0	loss	TMEM11 -
internal_3	chr3q	0.9283554096742349	gain	3q +
internal_3	chr6p	0.9965510732538331	gain	6p +
internal_3	NBPF10	1.0	gain	NBPF10 +
internal_3	NOTCH2NL	1.0	gain	NOTCH2NL +
internal_3	BCL9	1.0	gain	BCL9 +
internal_3	NBPF9	1.0	gain	NBPF9 +
internal_3	HIST2H2BF	1.0	gain	HIST2H2BF +
internal_3	CTSK	1.0	gain	CTSK +
internal_3	SETDB1	1.0	gain	SETDB1 +
internal_3	MLLT11	1.0	gain	MLLT11 +
internal_3	ZNF687	1.0	gain	ZNF687 +
internal_3	POGZ	1.0	gain	POGZ +
internal_3	RPTN	1.0	gain	RPTN +
internal_3	LCE5A	1.0	gain	LCE5A +
internal_3	LCE2D	1.0	gain	LCE2D +
internal_3	C1orf68	1.0	gain	C1orf68 +
internal_3	LELP1	1.0	gain	LELP1 +
internal_3	S100A8	1.0	gain	S100A8 +
internal_3	RAB13	1.0	gain	RAB13 +
internal_3	CHRNB2	1.0	gain	CHRNB2 +
internal_3	PYGO2	1.0	gain	PYGO2 +
internal_3	EFNA4	1.0	gain	EFNA4 +
internal_3	MTX1	1.0	gain	MTX1 +
internal_3	ASH1L	1.0	gain	ASH1L +
internal_3	RIT1	1.0	gain	RIT1 +
internal_3	KIAA0907	1.0	gain	KIAA0907 +
internal_3	MRPL24	1.0	gain	MRPL24 +
internal_3	ETV3	1.0	gain	ETV3 +
internal_3	CD5L	1.0	gain	CD5L +
internal_3	KIRREL	1.0	gain	KIRREL +
internal_3	CD1D	1.0	gain	CD1D +
internal_3	CD1A	1.0	gain	CD1A +
internal_3	SPTA1	1.0	gain	SPTA1 +
internal_3	KCNJ9	1.0	gain	KCNJ9 +
internal_3	ATP1A2	1.0	gain	ATP1A2 +
internal_3	ATP1A4	1.0	gain	ATP1A4 +
internal_3	VANGL2	1.0	gain	VANGL2 +
internal_3	CD84	1.0	gain	CD84 +
internal_3	SLAMF1	1.0	gain	SLAMF1 +
internal_3	NIT1	1.0	gain	NIT1 +
internal_3	MPZ	1.0	gain	MPZ +
internal_3	NUF2	1.0	gain	NUF2 +
internal_3	RXRG	1.0	gain	RXRG +
internal_3	BLZF1	1.0	gain	BLZF1 +
internal_3	SELP	1.0	gain	SELP +
internal_3	PRRX1	1.0	gain	PRRX1 +
internal_3	PRRC2C	1.0	gain	PRRC2C +
internal_3	ZBTB37	1.0	gain	ZBTB37 +
internal_3	ASTN1	1.0	gain	ASTN1 +
internal_3	RASAL2	1.0	gain	RASAL2 +
internal_3	ABL2	1.0	gain	ABL2 +
internal_3	TOR1AIP1	1.0	gain	TOR1AIP1 +
internal_3	XPR1	1.0	gain	XPR1 +
internal_3	MR1	1.0	gain	MR1 +
internal_3	CACNA1E	1.0	gain	CACNA1E +
internal_3	RNF2	1.0	gain	RNF2 +
internal_3	IVNS1ABP	1.0	gain	IVNS1ABP +
internal_3	HMCN1	1.0	gain	HMCN1 +
internal_3	CDC73	1.0	gain	CDC73 +
internal_3	B3GALT2	1.0	gain	B3GALT2 +
internal_3	KCNT2	1.0	gain	KCNT2 +
internal_3	CFHR4	1.0	gain	CFHR4 +
internal_3	C1orf53	1.0	gain	C1orf53 +
internal_3	IGFN1	1.0	gain	IGFN1 +
internal_3	ELF3	1.0	gain	ELF3 +
internal_3	UBE2T	1.0	gain	UBE2T +
internal_3	PPP1R12B	1.0	gain	PPP1R12B +
internal_3	PPFIA4	1.0	gain	PPFIA4 +
internal_3	PLEKHA6	1.0	gain	PLEKHA6 +
internal_3	NFASC	1.0	gain	NFASC +
internal_3	NUCKS1	1.0	gain	NUCKS1 +
internal_3	AVPR1B	1.0	gain	AVPR1B +
internal_3	CR1	1.0	gain	CR1 +
internal_3	PLXNA2	1.0	gain	PLXNA2 +
internal_3	IRF6	1.0	gain	IRF6 +
internal_3	SLC30A1	1.0	gain	SLC30A1 +
internal_3	INTS7	1.0	gain	INTS7 +
internal_3	NENF	1.0	gain	NENF +
internal_3	BATF3	1.0	gain	BATF3 +
internal_3	GPATCH2	1.0	gain	GPATCH2 +
internal_3	SPATA17	1.0	gain	SPATA17 +
internal_3	CAPN2	1.0	gain	CAPN2 +
internal_3	ENAH	1.0	gain	ENAH +
internal_3	TMEM63A	1.0	gain	TMEM63A +
internal_3	ACBD3	1.0	gain	ACBD3 +
internal_3	LIN9	1.0	gain	LIN9 +
internal_3	ZNF678	1.0	gain	ZNF678 +
internal_3	TRIM67	1.0	gain	TRIM67 +
internal_3	IRF2BP2	1.0	gain	IRF2BP2 +
internal_3	ARID4B	1.0	gain	ARID4B +
internal_3	GNG4	1.0	gain	GNG4 +
internal_3	GPR137B	1.0	gain	GPR137B +
internal_3	RYR2	1.0	gain	RYR2 +
internal_3	RGS7	1.0	gain	RGS7 +
internal_3	ZBTB18	1.0	gain	ZBTB18 +
internal_3	SCCPDH	1.0	gain	SCCPDH +
internal_3	OR2T35	1.0	gain	OR2T35 +
internal_3	TFG	1.0	gain	TFG +
internal_3	SENP7	1.0	gain	SENP7 +
internal_3	ZBTB11	1.0	gain	ZBTB11 +
internal_3	ZBTB20	1.0	gain	ZBTB20 +
internal_3	POGLUT1	1.0	gain	POGLUT1 +
internal_3	GSK3B	1.0	gain	GSK3B +
internal_3	GTF2E1	1.0	gain	GTF2E1 +
internal_3	STXBP5L	1.0	gain	STXBP5L +
internal_3	KPNA1	1.0	gain	KPNA1 +
internal_3	DIRC2	1.0	gain	DIRC2 +
internal_3	SEC22A	1.0	gain	SEC22A +
internal_3	KALRN	1.0	gain	KALRN +
internal_3	GATA2	1.0	gain	GATA2 +
internal_3	C3orf27	1.0	gain	C3orf27 +
internal_3	ISY1	1.0	gain	ISY1 +
internal_3	EPHB1	1.0	gain	EPHB1 +
internal_3	STAG1	1.0	gain	STAG1 +
internal_3	PIK3CB	1.0	gain	PIK3CB +
internal_3	RASA2	1.0	gain	RASA2 +
internal_3	TFDP2	1.0	gain	TFDP2 +
internal_3	ATR	1.0	gain	ATR +
internal_3	SLC9A9	1.0	gain	SLC9A9 +
internal_3	CPB1	1.0	gain	CPB1 +
internal_3	HPS3	1.0	gain	HPS3 +
internal_3	TSC22D2	1.0	gain	TSC22D2 +
internal_3	SIAH2	1.0	gain	SIAH2 +
internal_3	SUCNR1	1.0	gain	SUCNR1 +
internal_3	MBNL1	1.0	gain	MBNL1 +
internal_3	DHX36	1.0	gain	DHX36 +
internal_3	MME	1.0	gain	MME +
internal_3	RSRC1	1.0	gain	RSRC1 +
internal_3	MLF1	1.0	gain	MLF1 +
internal_3	SCHIP1	1.0	gain	SCHIP1 +
internal_3	SMC4	1.0	gain	SMC4 +
internal_3	TRIM59	1.0	gain	TRIM59 +
